#,Date-Time (French Polynesia Standard Time),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
1019,06/19/2023 15:52:55,29.81,,,,
1020,06/19/2023 16:02:55,29.98,,,,
1021,06/19/2023 16:12:55,29.94,,,,
1022,06/19/2023 16:22:55,29.73,,,,
1023,06/19/2023 16:32:55,29.60,,,,
1024,06/19/2023 16:42:55,29.43,,,,
1025,06/19/2023 16:52:55,29.56,,,,
1026,06/19/2023 17:02:55,29.81,,,,
1027,06/19/2023 17:12:55,29.77,,,,
1028,06/19/2023 17:22:55,29.60,,,,
1029,06/19/2023 17:32:55,29.51,,,,
1030,06/19/2023 17:42:55,29.43,,,,
1031,06/19/2023 17:52:55,29.51,,,,
1032,06/19/2023 18:02:55,29.77,,,,
1033,06/19/2023 18:12:55,29.77,,,,
1034,06/19/2023 18:22:55,29.68,,,,
1035,06/19/2023 18:32:55,29.60,,,,
1036,06/19/2023 18:42:55,29.47,,,,
1037,06/19/2023 18:52:55,29.43,,,,
1038,06/19/2023 19:02:55,29.60,,,,
1039,06/19/2023 19:12:55,29.77,,,,
1040,06/19/2023 19:22:55,29.77,,,,
1041,06/19/2023 19:32:55,29.60,,,,
1042,06/19/2023 19:42:55,29.43,,,,
1043,06/19/2023 19:52:55,29.51,,,,
1044,06/19/2023 20:02:55,29.60,,,,
1045,06/19/2023 20:12:55,29.77,,,,
1046,06/19/2023 20:22:55,29.73,,,,
1047,06/19/2023 20:32:55,29.56,,,,
1048,06/19/2023 20:42:55,29.43,,,,
1049,06/19/2023 20:52:55,29.56,,,,
1050,06/19/2023 21:02:55,29.68,,,,
1051,06/19/2023 21:12:55,29.77,,,,
1052,06/19/2023 21:22:55,29.68,,,,
1053,06/19/2023 21:32:55,29.47,,,,
1054,06/19/2023 21:42:55,29.43,,,,
1055,06/19/2023 21:52:55,29.60,,,,
1056,06/19/2023 22:02:55,29.73,,,,
1057,06/19/2023 22:12:55,29.77,,,,
1058,06/19/2023 22:22:55,29.60,,,,
1059,06/19/2023 22:32:55,29.43,,,,
1060,06/19/2023 22:42:55,29.51,,,,
1061,06/19/2023 22:52:55,29.64,,,,
1062,06/19/2023 23:02:55,29.81,,,,
1063,06/19/2023 23:12:55,29.68,,,,
1064,06/19/2023 23:22:55,29.51,,,,
1065,06/19/2023 23:32:55,29.43,,,,
1066,06/19/2023 23:42:55,29.56,,,,
1067,06/19/2023 23:52:55,29.68,,,,
1068,06/20/2023 00:02:55,29.77,,,,
1069,06/20/2023 00:12:55,29.56,,,,
1070,06/20/2023 00:22:55,29.38,,,,
1071,06/20/2023 00:32:55,29.47,,,,
1072,06/20/2023 00:42:55,29.64,,,,
1073,06/20/2023 00:52:55,29.77,,,,
1074,06/20/2023 01:02:55,29.73,,,,
1075,06/20/2023 01:12:55,29.47,,,,
1076,06/20/2023 01:22:55,29.43,,,,
1077,06/20/2023 01:32:55,29.51,,,,
1078,06/20/2023 01:42:55,29.68,,,,
1079,06/20/2023 01:52:55,29.81,,,,
1080,06/20/2023 02:02:55,29.68,,,,
1081,06/20/2023 02:12:55,29.47,,,,
1082,06/20/2023 02:22:55,29.43,,,,
1083,06/20/2023 02:32:55,29.56,,,,
1084,06/20/2023 02:42:55,29.68,,,,
1085,06/20/2023 02:52:55,29.77,,,,
1086,06/20/2023 03:02:55,29.64,,,,
1087,06/20/2023 03:12:55,29.43,,,,
1088,06/20/2023 03:22:55,29.43,,,,
1089,06/20/2023 03:32:55,29.56,,,,
1090,06/20/2023 03:42:55,29.77,,,,
1091,06/20/2023 03:52:55,29.81,,,,
1092,06/20/2023 04:02:55,29.64,,,,
1093,06/20/2023 04:12:55,29.43,,,,
1094,06/20/2023 04:22:55,29.47,,,,
1095,06/20/2023 04:32:55,29.60,,,,
1096,06/20/2023 04:42:55,29.73,,,,
1097,06/20/2023 04:52:55,29.77,,,,
1098,06/20/2023 05:02:55,29.56,,,,
1099,06/20/2023 05:12:55,29.43,,,,
1100,06/20/2023 05:22:55,29.47,,,,
1101,06/20/2023 05:32:55,29.60,,,,
1102,06/20/2023 05:42:55,29.77,,,,
1103,06/20/2023 05:52:55,29.81,,,,
1104,06/20/2023 06:02:55,29.51,,,,
1105,06/20/2023 06:12:55,29.43,,,,
1106,06/20/2023 06:22:55,29.51,,,,
1107,06/20/2023 06:32:55,29.60,,,,
1108,06/20/2023 06:42:55,29.77,,,,
1109,06/20/2023 06:52:55,29.86,,,,
1110,06/20/2023 07:02:55,29.64,,,,
1111,06/20/2023 07:12:55,29.47,,,,
1112,06/20/2023 07:22:55,29.60,,,,
1113,06/20/2023 07:32:55,29.73,,,,
1114,06/20/2023 07:42:55,29.90,,,,
1115,06/20/2023 07:52:55,29.86,,,,
1116,06/20/2023 08:02:55,29.64,,,,
1117,06/20/2023 08:12:55,29.56,,,,
1118,06/20/2023 08:22:55,29.73,,,,
1119,06/20/2023 08:32:55,29.86,,,,
1120,06/20/2023 08:42:55,30.03,,,,
1121,06/20/2023 08:52:55,29.90,,,,
1122,06/20/2023 09:02:55,29.81,,,,
1123,06/20/2023 09:12:55,29.73,,,,
1124,06/20/2023 09:22:55,29.68,,,,
1125,06/20/2023 09:32:55,29.94,,,,
1126,06/20/2023 09:42:55,30.16,,,,
1127,06/20/2023 09:52:55,30.16,,,,
1128,06/20/2023 10:02:55,30.11,,,,
1129,06/20/2023 10:12:55,30.03,,,,
1130,06/20/2023 10:22:55,29.81,,,,
1131,06/20/2023 10:32:55,29.77,,,,
1132,06/20/2023 10:42:55,29.64,,,,
1133,06/20/2023 10:52:55,29.64,,,,
1134,06/20/2023 11:02:55,29.86,,,,
1135,06/20/2023 11:12:55,30.03,,,,
1136,06/20/2023 11:22:55,29.98,,,,
1137,06/20/2023 11:32:55,29.90,,,,
1138,06/20/2023 11:42:55,29.81,,,,
1139,06/20/2023 11:52:55,29.73,,,,
1140,06/20/2023 12:02:55,29.73,,,,
1141,06/20/2023 12:12:55,29.64,,,,
1142,06/20/2023 12:22:55,29.68,,,,
1143,06/20/2023 12:32:55,29.94,,,,
1144,06/20/2023 12:42:55,30.16,,,,
1145,06/20/2023 12:52:55,30.03,,,,
1146,06/20/2023 13:02:55,29.90,,,,
1147,06/20/2023 13:12:55,29.86,,,,
1148,06/20/2023 13:22:55,29.77,,,,
1149,06/20/2023 13:32:55,29.68,,,,
1150,06/20/2023 13:42:55,29.68,,,,
1151,06/20/2023 13:52:55,29.64,,,,
1152,06/20/2023 14:02:55,29.73,,,,
1153,06/20/2023 14:12:55,30.07,,,,
1154,06/20/2023 14:22:55,29.98,,,,
1155,06/20/2023 14:32:55,29.90,,,,
1156,06/20/2023 14:42:55,29.81,,,,
1157,06/20/2023 14:52:55,29.73,,,,
1158,06/20/2023 15:02:55,29.64,,,,
1159,06/20/2023 15:12:55,29.56,,,,
1160,06/20/2023 15:22:55,29.81,,,,
1161,06/20/2023 15:32:55,29.98,,,,
1162,06/20/2023 15:42:55,29.81,,,,
1163,06/20/2023 15:52:55,29.64,,,,
1164,06/20/2023 16:02:55,29.60,,,,
1165,06/20/2023 16:12:55,29.64,,,,
1166,06/20/2023 16:22:55,29.77,,,,
1167,06/20/2023 16:32:55,29.90,,,,
1168,06/20/2023 16:42:55,29.77,,,,
1169,06/20/2023 16:52:55,29.51,,,,
1170,06/20/2023 17:02:55,29.43,,,,
1171,06/20/2023 17:12:55,29.51,,,,
1172,06/20/2023 17:22:55,29.73,,,,
1173,06/20/2023 17:32:55,29.77,,,,
1174,06/20/2023 17:42:55,29.60,,,,
1175,06/20/2023 17:52:55,29.43,,,,
1176,06/20/2023 18:02:55,29.43,,,,
1177,06/20/2023 18:12:55,29.64,,,,
1178,06/20/2023 18:22:55,29.81,,,,
1179,06/20/2023 18:32:55,29.73,,,,
1180,06/20/2023 18:42:55,29.56,,,,
1181,06/20/2023 18:52:55,29.43,,,,
1182,06/20/2023 19:02:55,29.60,,,,
1183,06/20/2023 19:12:55,29.73,,,,
1184,06/20/2023 19:22:55,29.81,,,,
1185,06/20/2023 19:32:55,29.64,,,,
1186,06/20/2023 19:42:55,29.47,,,,
1187,06/20/2023 19:52:55,29.47,,,,
1188,06/20/2023 20:02:55,29.64,,,,
1189,06/20/2023 20:12:55,29.81,,,,
1190,06/20/2023 20:22:55,29.77,,,,
1191,06/20/2023 20:32:55,29.56,,,,
1192,06/20/2023 20:42:55,29.43,,,,
1193,06/20/2023 20:52:55,29.56,,,,
1194,06/20/2023 21:02:55,29.73,,,,
1195,06/20/2023 21:12:55,29.81,,,,
1196,06/20/2023 21:22:55,29.60,,,,
1197,06/20/2023 21:32:55,29.47,,,,
1198,06/20/2023 21:42:55,29.51,,,,
1199,06/20/2023 21:52:55,29.68,,,,
1200,06/20/2023 22:02:55,29.77,,,,
1201,06/20/2023 22:12:55,29.73,,,,
1202,06/20/2023 22:22:55,29.60,,,,
1203,06/20/2023 22:32:55,29.38,,,,
1204,06/20/2023 22:42:55,29.56,,,,
1205,06/20/2023 22:52:55,29.73,,,,
1206,06/20/2023 23:02:55,29.81,,,,
1207,06/20/2023 23:12:55,29.68,,,,
1208,06/20/2023 23:22:55,29.47,,,,
1209,06/20/2023 23:32:55,29.43,,,,
1210,06/20/2023 23:42:55,29.56,,,,
1211,06/20/2023 23:52:55,29.77,,,,
1212,06/21/2023 00:02:55,29.77,,,,
1213,06/21/2023 00:12:55,29.56,,,,
1214,06/21/2023 00:22:55,29.43,,,,
1215,06/21/2023 00:32:55,29.51,,,,
1216,06/21/2023 00:42:55,29.68,,,,
1217,06/21/2023 00:52:55,29.81,,,,
1218,06/21/2023 01:02:55,29.73,,,,
1219,06/21/2023 01:12:55,29.47,,,,
1220,06/21/2023 01:22:55,29.43,,,,
1221,06/21/2023 01:32:55,29.56,,,,
1222,06/21/2023 01:42:55,29.68,,,,
1223,06/21/2023 01:52:55,29.81,,,,
1224,06/21/2023 02:02:55,29.68,,,,
1225,06/21/2023 02:12:55,29.43,,,,
1226,06/21/2023 02:22:55,29.47,,,,
1227,06/21/2023 02:32:55,29.60,,,,
1228,06/21/2023 02:42:55,29.73,,,,
1229,06/21/2023 02:52:55,29.77,,,,
1230,06/21/2023 03:02:55,29.60,,,,
1231,06/21/2023 03:12:55,29.38,,,,
1232,06/21/2023 03:22:55,29.47,,,,
1233,06/21/2023 03:32:55,29.64,,,,
1234,06/21/2023 03:42:55,29.81,,,,
1235,06/21/2023 03:52:55,29.64,,,,
1236,06/21/2023 04:02:55,29.47,,,,
1237,06/21/2023 04:12:55,29.43,,,,
1238,06/21/2023 04:22:55,29.60,,,,
1239,06/21/2023 04:32:55,29.81,,,,
1240,06/21/2023 04:42:55,29.73,,,,
1241,06/21/2023 04:52:55,29.51,,,,
1242,06/21/2023 05:02:55,29.43,,,,
1243,06/21/2023 05:12:55,29.56,,,,
1244,06/21/2023 05:22:55,29.68,,,,
1245,06/21/2023 05:32:55,29.77,,,,
1246,06/21/2023 05:42:55,29.60,,,,
1247,06/21/2023 05:52:55,29.47,,,,
1248,06/21/2023 06:02:55,29.47,,,,
1249,06/21/2023 06:12:55,29.60,,,,
1250,06/21/2023 06:22:55,29.77,,,,
1251,06/21/2023 06:32:55,29.77,,,,
1252,06/21/2023 06:42:55,29.56,,,,
1253,06/21/2023 06:52:55,29.43,,,,
1254,06/21/2023 07:02:55,29.56,,,,
1255,06/21/2023 07:12:55,29.73,,,,
1256,06/21/2023 07:22:55,29.86,,,,
1257,06/21/2023 07:32:55,29.77,,,,
1258,06/21/2023 07:42:55,29.60,,,,
1259,06/21/2023 07:52:55,29.47,,,,
1260,06/21/2023 08:02:55,29.60,,,,
1261,06/21/2023 08:12:55,29.77,,,,
1262,06/21/2023 08:22:55,29.81,,,,
1263,06/21/2023 08:32:55,29.73,,,,
1264,06/21/2023 08:42:55,29.56,,,,
1265,06/21/2023 08:52:55,29.56,,,,
1266,06/21/2023 09:02:55,29.86,,,,
1267,06/21/2023 09:12:55,29.98,,,,
1268,06/21/2023 09:22:55,29.94,,,,
1269,06/21/2023 09:32:55,29.73,,,,
1270,06/21/2023 09:42:55,29.60,,,,
1271,06/21/2023 09:52:55,29.60,,,,
1272,06/21/2023 10:02:55,29.81,,,,
1273,06/21/2023 10:12:55,29.94,,,,
1274,06/21/2023 10:22:55,29.94,,,,
1275,06/21/2023 10:32:55,29.86,,,,
1276,06/21/2023 10:42:55,29.81,,,,
1277,06/21/2023 10:52:55,29.77,,,,
1278,06/21/2023 11:02:55,29.73,,,,
1279,06/21/2023 11:12:55,29.73,,,,
1280,06/21/2023 11:22:55,29.64,,,,
1281,06/21/2023 11:32:55,29.77,,,,
1282,06/21/2023 11:42:55,30.03,,,,
1283,06/21/2023 11:52:55,30.20,,,,
1284,06/21/2023 12:02:55,30.11,,,,
1285,06/21/2023 12:12:55,29.98,,,,
1286,06/21/2023 12:22:55,30.07,,,,
1287,06/21/2023 12:32:55,30.07,,,,
1288,06/21/2023 12:42:55,30.07,,,,
1289,06/21/2023 12:52:55,29.98,,,,
1290,06/21/2023 13:02:55,29.81,,,,
1291,06/21/2023 13:12:55,29.77,,,,
1292,06/21/2023 13:22:55,29.77,,,,
1293,06/21/2023 13:32:55,29.77,,,,
1294,06/21/2023 13:42:55,29.86,,,,
1295,06/21/2023 13:52:55,29.60,,,,
1296,06/21/2023 14:02:55,29.64,,,,
1297,06/21/2023 14:12:55,29.77,,,,
1298,06/21/2023 14:22:55,30.11,,,,
1299,06/21/2023 14:32:55,30.11,,,,
1300,06/21/2023 14:42:55,30.03,,,,
1301,06/21/2023 14:52:55,29.90,,,,
1302,06/21/2023 15:02:55,29.77,,,,
1303,06/21/2023 15:12:55,29.68,,,,
1304,06/21/2023 15:22:55,29.56,,,,
1305,06/21/2023 15:32:55,29.60,,,,
1306,06/21/2023 15:42:55,29.86,,,,
1307,06/21/2023 15:52:55,29.90,,,,
1308,06/21/2023 16:02:55,29.81,,,,
1309,06/21/2023 16:12:55,29.68,,,,
1310,06/21/2023 16:22:55,29.73,,,,
1311,06/21/2023 16:32:55,29.56,,,,
1312,06/21/2023 16:42:55,29.47,,,,
1313,06/21/2023 16:52:55,29.60,,,,
1314,06/21/2023 17:02:55,29.86,,,,
1315,06/21/2023 17:12:55,29.77,,,,
1316,06/21/2023 17:22:55,29.60,,,,
1317,06/21/2023 17:32:55,29.51,,,,
1318,06/21/2023 17:42:55,29.38,,,,
1319,06/21/2023 17:52:55,29.56,,,,
1320,06/21/2023 18:02:55,29.73,,,,
1321,06/21/2023 18:12:55,29.77,,,,
1322,06/21/2023 18:22:55,29.60,,,,
1323,06/21/2023 18:32:55,29.47,,,,
1324,06/21/2023 18:42:55,29.47,,,,
1325,06/21/2023 18:52:55,29.60,,,,
1326,06/21/2023 19:02:55,29.81,,,,
1327,06/21/2023 19:12:55,29.68,,,,
1328,06/21/2023 19:22:55,29.56,,,,
1329,06/21/2023 19:32:55,29.43,,,,
1330,06/21/2023 19:42:55,29.51,,,,
1331,06/21/2023 19:52:55,29.68,,,,
1332,06/21/2023 20:02:55,29.77,,,,
1333,06/21/2023 20:12:55,29.68,,,,
1334,06/21/2023 20:22:55,29.47,,,,
1335,06/21/2023 20:32:55,29.38,,,,
1336,06/21/2023 20:42:55,29.60,,,,
1337,06/21/2023 20:52:55,29.81,,,,
1338,06/21/2023 21:02:55,29.77,,,,
1339,06/21/2023 21:12:55,29.56,,,,
1340,06/21/2023 21:22:55,29.43,,,,
1341,06/21/2023 21:32:55,29.43,,,,
1342,06/21/2023 21:42:55,29.64,,,,
1343,06/21/2023 21:52:55,29.81,,,,
1344,06/21/2023 22:02:55,29.73,,,,
1345,06/21/2023 22:12:55,29.56,,,,
1346,06/21/2023 22:22:55,29.43,,,,
1347,06/21/2023 22:32:55,29.47,,,,
1348,06/21/2023 22:42:55,29.68,,,,
1349,06/21/2023 22:52:55,29.77,,,,
1350,06/21/2023 23:02:55,29.68,,,,
1351,06/21/2023 23:12:55,29.56,,,,
1352,06/21/2023 23:22:55,29.38,,,,
1353,06/21/2023 23:32:55,29.47,,,,
1354,06/21/2023 23:42:55,29.73,,,,
1355,06/21/2023 23:52:55,29.86,,,,
1356,06/22/2023 00:02:55,29.64,,,,
1357,06/22/2023 00:12:55,29.47,,,,
1358,06/22/2023 00:22:55,29.43,,,,
1359,06/22/2023 00:32:55,29.51,,,,
1360,06/22/2023 00:42:55,29.81,,,,
1361,06/22/2023 00:52:55,29.77,,,,
1362,06/22/2023 01:02:55,29.64,,,,
1363,06/22/2023 01:12:55,29.47,,,,
1364,06/22/2023 01:22:55,29.43,,,,
1365,06/22/2023 01:32:55,29.64,,,,
1366,06/22/2023 01:42:55,29.81,,,,
1367,06/22/2023 01:52:55,29.73,,,,
1368,06/22/2023 02:02:55,29.56,,,,
1369,06/22/2023 02:12:55,29.38,,,,
1370,06/22/2023 02:22:55,29.47,,,,
1371,06/22/2023 02:32:55,29.73,,,,
1372,06/22/2023 02:42:55,29.77,,,,
1373,06/22/2023 02:52:55,29.64,,,,
1374,06/22/2023 03:02:55,29.47,,,,
1375,06/22/2023 03:12:55,29.38,,,,
1376,06/22/2023 03:22:55,29.60,,,,
1377,06/22/2023 03:32:55,29.81,,,,
1378,06/22/2023 03:42:55,29.77,,,,
1379,06/22/2023 03:52:55,29.60,,,,
1380,06/22/2023 04:02:55,29.38,,,,
1381,06/22/2023 04:12:55,29.47,,,,
1382,06/22/2023 04:22:55,29.60,,,,
1383,06/22/2023 04:32:55,29.77,,,,
1384,06/22/2023 04:42:55,29.73,,,,
1385,06/22/2023 04:52:55,29.47,,,,
1386,06/22/2023 05:02:55,29.38,,,,
1387,06/22/2023 05:12:55,29.51,,,,
1388,06/22/2023 05:22:55,29.73,,,,
1389,06/22/2023 05:32:55,29.77,,,,
1390,06/22/2023 05:42:55,29.64,,,,
1391,06/22/2023 05:52:55,29.47,,,,
1392,06/22/2023 06:02:55,29.38,,,,
1393,06/22/2023 06:12:55,29.56,,,,
1394,06/22/2023 06:22:55,29.77,,,,
1395,06/22/2023 06:32:55,29.77,,,,
1396,06/22/2023 06:42:55,29.60,,,,
1397,06/22/2023 06:52:55,29.47,,,,
1398,06/22/2023 07:02:55,29.51,,,,
1399,06/22/2023 07:12:55,29.73,,,,
1400,06/22/2023 07:22:55,29.90,,,,
1401,06/22/2023 07:32:55,29.73,,,,
1402,06/22/2023 07:42:55,29.64,,,,
1403,06/22/2023 07:52:55,29.51,,,,
1404,06/22/2023 08:02:55,29.47,,,,
1405,06/22/2023 08:12:55,29.73,,,,
1406,06/22/2023 08:22:55,29.98,,,,
1407,06/22/2023 08:32:55,29.94,,,,
1408,06/22/2023 08:42:55,29.81,,,,
1409,06/22/2023 08:52:55,29.73,,,,
1410,06/22/2023 09:02:55,29.68,,,,
1411,06/22/2023 09:12:55,29.64,,,,
1412,06/22/2023 09:22:55,29.60,,,,
1413,06/22/2023 09:32:55,29.98,,,,
1414,06/22/2023 09:42:55,29.98,,,,
1415,06/22/2023 09:52:55,29.98,,,,
1416,06/22/2023 10:02:55,29.86,,,,
1417,06/22/2023 10:12:55,29.73,,,,
1418,06/22/2023 10:22:55,29.81,,,,
1419,06/22/2023 10:32:55,29.90,,,,
1420,06/22/2023 10:42:55,29.90,,,,
1421,06/22/2023 10:52:55,29.90,,,,
1422,06/22/2023 11:02:55,29.90,,,,
1423,06/22/2023 11:12:55,29.90,,,,
1424,06/22/2023 11:22:55,29.81,,,,
1425,06/22/2023 11:32:55,29.73,,,,
1426,06/22/2023 11:42:55,29.68,,,,
1427,06/22/2023 11:52:55,29.60,,,,
1428,06/22/2023 12:02:55,29.60,,,,
1429,06/22/2023 12:12:55,29.60,,,,
1430,06/22/2023 12:22:55,29.77,,,,
1431,06/22/2023 12:32:55,30.03,,,,
1432,06/22/2023 12:42:55,30.11,,,,
1433,06/22/2023 12:52:55,30.07,,,,
1434,06/22/2023 13:02:55,29.98,,,,
1435,06/22/2023 13:12:55,29.86,,,,
1436,06/22/2023 13:22:55,29.68,,,,
1437,06/22/2023 13:32:55,29.77,,,,
1438,06/22/2023 13:42:55,29.68,,,,
1439,06/22/2023 13:52:55,29.60,,,,
1440,06/22/2023 14:02:55,29.60,,,,
1441,06/22/2023 14:12:55,29.64,,,,
1442,06/22/2023 14:22:55,30.11,,,,
1443,06/22/2023 14:32:55,30.16,,,,
1444,06/22/2023 14:42:55,30.20,,,,
1445,06/22/2023 14:52:55,30.16,,,,
1446,06/22/2023 15:02:55,30.16,,,,
1447,06/22/2023 15:12:55,29.94,,,,
1448,06/22/2023 15:22:55,29.90,,,,
1449,06/22/2023 15:32:55,29.81,,,,
1450,06/22/2023 15:42:55,29.73,,,,
1451,06/22/2023 15:52:55,29.56,,,,
1452,06/22/2023 16:02:55,29.51,,,,
1453,06/22/2023 16:12:55,29.60,,,,
1454,06/22/2023 16:22:55,29.77,,,,
1455,06/22/2023 16:32:55,29.73,,,,
1456,06/22/2023 16:42:55,29.51,,,,
1457,06/22/2023 16:52:55,29.38,,,,
1458,06/22/2023 17:02:55,29.47,,,,
1459,06/22/2023 17:12:55,29.60,,,,
1460,06/22/2023 17:22:55,29.73,,,,
1461,06/22/2023 17:32:55,29.56,,,,
1462,06/22/2023 17:42:55,29.34,,,,
1463,06/22/2023 17:52:55,29.38,,,,
1464,06/22/2023 18:02:55,29.51,,,,
1465,06/22/2023 18:12:55,29.60,,,,
1466,06/22/2023 18:22:55,29.77,,,,
1467,06/22/2023 18:32:55,29.60,,,,
1468,06/22/2023 18:42:55,29.47,,,,
1469,06/22/2023 18:52:55,29.34,,,,
1470,06/22/2023 19:02:55,29.38,,,,
1471,06/22/2023 19:12:55,29.60,,,,
1472,06/22/2023 19:22:55,29.68,,,,
1473,06/22/2023 19:32:55,29.56,,,,
1474,06/22/2023 19:42:55,29.34,,,,
1475,06/22/2023 19:52:55,29.34,,,,
1476,06/22/2023 20:02:55,29.51,,,,
1477,06/22/2023 20:12:55,29.68,,,,
1478,06/22/2023 20:22:55,29.68,,,,
1479,06/22/2023 20:32:55,29.56,,,,
1480,06/22/2023 20:42:55,29.38,,,,
1481,06/22/2023 20:52:55,29.43,,,,
1482,06/22/2023 21:02:55,29.60,,,,
1483,06/22/2023 21:12:55,29.77,,,,
1484,06/22/2023 21:22:55,29.56,,,,
1485,06/22/2023 21:32:55,29.34,,,,
1486,06/22/2023 21:42:55,29.43,,,,
1487,06/22/2023 21:52:55,29.60,,,,
1488,06/22/2023 22:02:55,29.73,,,,
1489,06/22/2023 22:12:55,29.56,,,,
1490,06/22/2023 22:22:55,29.38,,,,
1491,06/22/2023 22:32:55,29.43,,,,
1492,06/22/2023 22:42:55,29.64,,,,
1493,06/22/2023 22:52:55,29.73,,,,
1494,06/22/2023 23:02:55,29.56,,,,
1495,06/22/2023 23:12:55,29.34,,,,
1496,06/22/2023 23:22:55,29.43,,,,
1497,06/22/2023 23:32:55,29.60,,,,
1498,06/22/2023 23:42:55,29.68,,,,
1499,06/22/2023 23:52:55,29.68,,,,
1500,06/23/2023 00:02:55,29.38,,,,
1501,06/23/2023 00:12:55,29.38,,,,
1502,06/23/2023 00:22:55,29.56,,,,
1503,06/23/2023 00:32:55,29.68,,,,
1504,06/23/2023 00:42:55,29.68,,,,
1505,06/23/2023 00:52:55,29.56,,,,
1506,06/23/2023 01:02:55,29.38,,,,
1507,06/23/2023 01:12:55,29.38,,,,
1508,06/23/2023 01:22:55,29.51,,,,
1509,06/23/2023 01:32:55,29.73,,,,
1510,06/23/2023 01:42:55,29.68,,,,
1511,06/23/2023 01:52:55,29.47,,,,
1512,06/23/2023 02:02:55,29.38,,,,
1513,06/23/2023 02:12:55,29.47,,,,
1514,06/23/2023 02:22:55,29.68,,,,
1515,06/23/2023 02:32:55,29.73,,,,
1516,06/23/2023 02:42:55,29.51,,,,
1517,06/23/2023 02:52:55,29.43,,,,
1518,06/23/2023 03:02:55,29.56,,,,
1519,06/23/2023 03:12:55,29.77,,,,
1520,06/23/2023 03:22:55,29.64,,,,
1521,06/23/2023 03:32:55,29.47,,,,
1522,06/23/2023 03:42:55,29.38,,,,
1523,06/23/2023 03:52:55,29.56,,,,
1524,06/23/2023 04:02:55,29.73,,,,
1525,06/23/2023 04:12:55,29.73,,,,
1526,06/23/2023 04:22:55,29.56,,,,
1527,06/23/2023 04:32:55,29.43,,,,
1528,06/23/2023 04:42:55,29.43,,,,
1529,06/23/2023 04:52:55,29.64,,,,
1530,06/23/2023 05:02:55,29.73,,,,
1531,06/23/2023 05:12:55,29.60,,,,
1532,06/23/2023 05:22:55,29.47,,,,
1533,06/23/2023 05:32:55,29.38,,,,
1534,06/23/2023 05:42:55,29.60,,,,
1535,06/23/2023 05:52:55,29.77,,,,
1536,06/23/2023 06:02:55,29.68,,,,
1537,06/23/2023 06:12:55,29.56,,,,
1538,06/23/2023 06:22:55,29.43,,,,
1539,06/23/2023 06:32:55,29.47,,,,
1540,06/23/2023 06:42:55,29.68,,,,
1541,06/23/2023 06:52:55,29.77,,,,
1542,06/23/2023 07:02:55,29.68,,,,
1543,06/23/2023 07:12:55,29.51,,,,
1544,06/23/2023 07:22:55,29.43,,,,
1545,06/23/2023 07:32:55,29.60,,,,
1546,06/23/2023 07:42:55,29.81,,,,
1547,06/23/2023 07:52:55,29.77,,,,
1548,06/23/2023 08:02:55,29.68,,,,
1549,06/23/2023 08:12:55,29.56,,,,
1550,06/23/2023 08:22:55,29.47,,,,
1551,06/23/2023 08:32:55,29.56,,,,
1552,06/23/2023 08:42:55,29.77,,,,
1553,06/23/2023 08:52:55,29.94,,,,
1554,06/23/2023 09:02:55,29.90,,,,
1555,06/23/2023 09:12:55,29.77,,,,
1556,06/23/2023 09:22:55,29.73,,,,
1557,06/23/2023 09:32:55,29.64,,,,
1558,06/23/2023 09:42:55,29.56,,,,
1559,06/23/2023 09:52:55,29.60,,,,
1560,06/23/2023 10:02:55,29.60,,,,
1561,06/23/2023 10:12:55,29.77,,,,
1562,06/23/2023 10:22:55,29.98,,,,
1563,06/23/2023 10:32:55,29.90,,,,
1564,06/23/2023 10:42:55,29.81,,,,
1565,06/23/2023 10:52:55,29.77,,,,
1566,06/23/2023 11:02:55,29.77,,,,
1567,06/23/2023 11:12:55,29.68,,,,
1568,06/23/2023 11:22:55,29.64,,,,
1569,06/23/2023 11:32:55,29.73,,,,
1570,06/23/2023 11:42:55,29.64,,,,
1571,06/23/2023 11:52:55,29.60,,,,
1572,06/23/2023 12:02:55,29.56,,,,
1573,06/23/2023 12:12:55,29.60,,,,
1574,06/23/2023 12:22:55,29.56,,,,
1575,06/23/2023 12:32:55,29.47,,,,
1576,06/23/2023 12:42:55,29.60,,,,
1577,06/23/2023 12:52:55,29.81,,,,
1578,06/23/2023 13:02:55,29.77,,,,
1579,06/23/2023 13:12:55,29.81,,,,
1580,06/23/2023 13:22:55,29.68,,,,
1581,06/23/2023 13:32:55,29.56,,,,
1582,06/23/2023 13:42:55,29.68,,,,
1583,06/23/2023 13:52:55,29.94,,,,
1584,06/23/2023 14:02:55,29.86,,,,
1585,06/23/2023 14:12:55,29.81,,,,
1586,06/23/2023 14:22:55,29.56,,,,
1587,06/23/2023 14:32:55,29.64,,,,
1588,06/23/2023 14:42:55,29.77,,,,
1589,06/23/2023 14:52:55,29.86,,,,
1590,06/23/2023 15:02:55,29.73,,,,
1591,06/23/2023 15:12:55,29.60,,,,
1592,06/23/2023 15:22:55,29.68,,,,
1593,06/23/2023 15:32:55,29.94,,,,
1594,06/23/2023 15:42:55,29.77,,,,
1595,06/23/2023 15:52:55,29.60,,,,
1596,06/23/2023 16:02:55,29.43,,,,
1597,06/23/2023 16:12:55,29.60,,,,
1598,06/23/2023 16:22:55,29.73,,,,
1599,06/23/2023 16:32:55,29.73,,,,
