#,Date-Time (French Polynesia Standard Time),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
106,07/05/2023 14:05:50,29.04,,,,
107,07/05/2023 14:15:50,29.04,,,,
108,07/05/2023 14:25:50,29.00,,,,
109,07/05/2023 14:35:50,28.91,,,,
110,07/05/2023 14:45:50,28.91,,,,
111,07/05/2023 14:55:50,28.91,,,,
112,07/05/2023 15:05:50,28.87,,,,
113,07/05/2023 15:15:50,28.91,,,,
114,07/05/2023 15:25:50,28.91,,,,
115,07/05/2023 15:35:50,28.91,,,,
116,07/05/2023 15:45:50,28.87,,,,
117,07/05/2023 15:55:50,28.83,,,,
118,07/05/2023 16:05:50,28.83,,,,
119,07/05/2023 16:15:50,28.83,,,,
120,07/05/2023 16:25:50,28.70,,,,
121,07/05/2023 16:35:50,28.74,,,,
122,07/05/2023 16:45:50,28.61,,,,
123,07/05/2023 16:55:50,28.61,,,,
124,07/05/2023 17:05:50,28.57,,,,
125,07/05/2023 17:15:50,28.53,,,,
126,07/05/2023 17:25:50,28.40,,,,
127,07/05/2023 17:35:50,28.35,,,,
128,07/05/2023 17:45:50,28.27,,,,
129,07/05/2023 17:55:50,28.27,,,,
130,07/05/2023 18:05:50,28.18,,,,
131,07/05/2023 18:15:50,28.10,,,,
132,07/05/2023 18:25:50,28.05,,,,
133,07/05/2023 18:35:50,28.01,,,,
134,07/05/2023 18:45:50,27.97,,,,
135,07/05/2023 18:55:50,27.97,,,,
136,07/05/2023 19:05:50,27.93,,,,
137,07/05/2023 19:15:50,27.93,,,,
138,07/05/2023 19:25:50,27.88,,,,
139,07/05/2023 19:35:50,27.88,,,,
140,07/05/2023 19:45:50,27.88,,,,
141,07/05/2023 19:55:50,27.84,,,,
142,07/05/2023 20:05:50,27.80,,,,
143,07/05/2023 20:15:50,27.80,,,,
144,07/05/2023 20:25:50,27.75,,,,
145,07/05/2023 20:35:50,27.75,,,,
146,07/05/2023 20:45:50,27.67,,,,
147,07/05/2023 20:55:50,27.67,,,,
148,07/05/2023 21:05:50,27.58,,,,
149,07/05/2023 21:15:50,27.58,,,,
150,07/05/2023 21:25:50,27.58,,,,
151,07/05/2023 21:35:50,27.54,,,,
152,07/05/2023 21:45:50,27.50,,,,
153,07/05/2023 21:55:50,27.50,,,,
154,07/05/2023 22:05:50,27.50,,,,
155,07/05/2023 22:15:50,27.50,,,,
156,07/05/2023 22:25:50,27.50,,,,
157,07/05/2023 22:35:50,27.45,,,,
158,07/05/2023 22:45:50,27.45,,,,
159,07/05/2023 22:55:50,27.50,,,,
160,07/05/2023 23:05:50,27.45,,,,
161,07/05/2023 23:15:50,27.32,,,,
162,07/05/2023 23:25:50,27.37,,,,
163,07/05/2023 23:35:50,27.37,,,,
164,07/05/2023 23:45:50,27.37,,,,
165,07/05/2023 23:55:50,27.32,,,,
166,07/06/2023 00:05:50,27.32,,,,
167,07/06/2023 00:15:50,27.28,,,,
168,07/06/2023 00:25:50,27.32,,,,
169,07/06/2023 00:35:50,27.28,,,,
170,07/06/2023 00:45:50,27.28,,,,
171,07/06/2023 00:55:50,27.28,,,,
172,07/06/2023 01:05:50,27.24,,,,
173,07/06/2023 01:15:50,27.28,,,,
174,07/06/2023 01:25:50,27.24,,,,
175,07/06/2023 01:35:50,27.20,,,,
176,07/06/2023 01:45:50,27.24,,,,
177,07/06/2023 01:55:50,27.20,,,,
178,07/06/2023 02:05:50,27.20,,,,
179,07/06/2023 02:15:50,27.15,,,,
180,07/06/2023 02:25:50,27.15,,,,
181,07/06/2023 02:35:50,27.11,,,,
182,07/06/2023 02:45:50,27.15,,,,
183,07/06/2023 02:55:50,27.11,,,,
184,07/06/2023 03:05:50,27.11,,,,
185,07/06/2023 03:15:50,27.07,,,,
186,07/06/2023 03:25:50,27.07,,,,
187,07/06/2023 03:35:50,27.11,,,,
188,07/06/2023 03:45:50,27.11,,,,
189,07/06/2023 03:55:50,27.11,,,,
190,07/06/2023 04:05:50,27.07,,,,
191,07/06/2023 04:15:50,27.20,,,,
192,07/06/2023 04:25:50,27.20,,,,
193,07/06/2023 04:35:50,27.20,,,,
194,07/06/2023 04:45:50,27.11,,,,
195,07/06/2023 04:55:50,27.15,,,,
196,07/06/2023 05:05:50,27.24,,,,
197,07/06/2023 05:15:50,27.20,,,,
198,07/06/2023 05:25:50,27.20,,,,
199,07/06/2023 05:35:50,27.15,,,,
200,07/06/2023 05:45:50,27.24,,,,
201,07/06/2023 05:55:50,27.28,,,,
202,07/06/2023 06:05:50,27.24,,,,
203,07/06/2023 06:15:50,27.24,,,,
204,07/06/2023 06:25:50,27.24,,,,
205,07/06/2023 06:35:50,27.20,,,,
206,07/06/2023 06:45:50,27.11,,,,
207,07/06/2023 06:55:50,27.11,,,,
208,07/06/2023 07:05:50,27.15,,,,
209,07/06/2023 07:15:50,27.20,,,,
210,07/06/2023 07:25:50,27.24,,,,
211,07/06/2023 07:35:50,27.37,,,,
212,07/06/2023 07:45:50,27.41,,,,
213,07/06/2023 07:55:50,27.50,,,,
214,07/06/2023 08:05:50,27.54,,,,
215,07/06/2023 08:15:50,27.63,,,,
216,07/06/2023 08:25:50,27.71,,,,
217,07/06/2023 08:35:50,27.75,,,,
218,07/06/2023 08:45:50,27.71,,,,
219,07/06/2023 08:55:50,27.75,,,,
220,07/06/2023 09:05:50,27.75,,,,
221,07/06/2023 09:15:50,27.80,,,,
222,07/06/2023 09:25:50,27.71,,,,
223,07/06/2023 09:35:50,27.67,,,,
224,07/06/2023 09:45:50,27.67,,,,
225,07/06/2023 09:55:50,27.58,,,,
226,07/06/2023 10:05:50,27.58,,,,
227,07/06/2023 10:15:50,27.58,,,,
228,07/06/2023 10:25:50,27.63,,,,
229,07/06/2023 10:35:50,27.63,,,,
230,07/06/2023 10:45:50,27.75,,,,
231,07/06/2023 10:55:50,27.84,,,,
232,07/06/2023 11:05:50,27.97,,,,
233,07/06/2023 11:15:50,28.05,,,,
234,07/06/2023 11:25:50,28.14,,,,
235,07/06/2023 11:35:50,28.18,,,,
236,07/06/2023 11:45:50,28.23,,,,
237,07/06/2023 11:55:50,28.18,,,,
238,07/06/2023 12:05:50,28.14,,,,
239,07/06/2023 12:15:50,28.10,,,,
240,07/06/2023 12:25:50,28.05,,,,
241,07/06/2023 12:35:50,28.05,,,,
242,07/06/2023 12:45:50,28.05,,,,
243,07/06/2023 12:55:50,28.01,,,,
244,07/06/2023 13:05:50,28.10,,,,
245,07/06/2023 13:15:50,28.14,,,,
246,07/06/2023 13:25:50,28.27,,,,
247,07/06/2023 13:35:50,28.31,,,,
248,07/06/2023 13:45:50,28.35,,,,
249,07/06/2023 13:55:50,28.44,,,,
250,07/06/2023 14:05:50,28.44,,,,
251,07/06/2023 14:15:50,28.48,,,,
252,07/06/2023 14:25:50,28.57,,,,
253,07/06/2023 14:35:50,28.57,,,,
254,07/06/2023 14:45:50,28.61,,,,
255,07/06/2023 14:55:50,28.61,,,,
256,07/06/2023 15:05:50,28.23,,,,
257,07/06/2023 15:15:50,28.18,,,,
258,07/06/2023 15:25:50,28.23,,,,
259,07/06/2023 15:35:50,28.18,,,,
260,07/06/2023 15:45:50,28.23,,,,
261,07/06/2023 15:55:50,28.18,,,,
262,07/06/2023 16:05:50,28.05,,,,
263,07/06/2023 16:15:50,28.05,,,,
264,07/06/2023 16:25:50,27.97,,,,
265,07/06/2023 16:35:50,27.97,,,,
266,07/06/2023 16:45:50,27.84,,,,
267,07/06/2023 16:55:50,27.80,,,,
268,07/06/2023 17:05:50,27.75,,,,
269,07/06/2023 17:15:50,27.71,,,,
270,07/06/2023 17:25:50,27.67,,,,
271,07/06/2023 17:35:50,27.67,,,,
272,07/06/2023 17:45:50,27.58,,,,
273,07/06/2023 17:55:50,27.54,,,,
274,07/06/2023 18:05:50,27.50,,,,
275,07/06/2023 18:15:50,27.45,,,,
276,07/06/2023 18:25:50,27.45,,,,
277,07/06/2023 18:35:50,27.45,,,,
278,07/06/2023 18:45:50,27.45,,,,
279,07/06/2023 18:55:50,27.50,,,,
280,07/06/2023 19:05:50,27.54,,,,
281,07/06/2023 19:15:50,27.54,,,,
282,07/06/2023 19:25:50,27.58,,,,
283,07/06/2023 19:35:50,27.63,,,,
284,07/06/2023 19:45:50,27.67,,,,
285,07/06/2023 19:55:50,27.67,,,,
286,07/06/2023 20:05:50,27.71,,,,
287,07/06/2023 20:15:50,27.75,,,,
288,07/06/2023 20:25:50,27.67,,,,
289,07/06/2023 20:35:50,27.71,,,,
290,07/06/2023 20:45:50,27.71,,,,
291,07/06/2023 20:55:50,27.71,,,,
292,07/06/2023 21:05:50,27.67,,,,
293,07/06/2023 21:15:50,27.67,,,,
294,07/06/2023 21:25:50,27.63,,,,
295,07/06/2023 21:35:50,27.63,,,,
296,07/06/2023 21:45:50,27.71,,,,
297,07/06/2023 21:55:50,27.67,,,,
298,07/06/2023 22:05:50,27.67,,,,
299,07/06/2023 22:15:50,27.67,,,,
300,07/06/2023 22:25:50,27.67,,,,
301,07/06/2023 22:35:50,27.67,,,,
302,07/06/2023 22:45:50,27.63,,,,
303,07/06/2023 22:55:50,27.63,,,,
304,07/06/2023 23:05:50,27.63,,,,
305,07/06/2023 23:15:50,27.63,,,,
306,07/06/2023 23:25:50,27.63,,,,
307,07/06/2023 23:35:50,27.63,,,,
308,07/06/2023 23:45:50,27.63,,,,
309,07/06/2023 23:55:50,27.58,,,,
310,07/07/2023 00:05:50,27.58,,,,
311,07/07/2023 00:15:50,27.58,,,,
312,07/07/2023 00:25:50,27.58,,,,
313,07/07/2023 00:35:50,27.63,,,,
314,07/07/2023 00:45:50,27.58,,,,
315,07/07/2023 00:55:50,27.58,,,,
316,07/07/2023 01:05:50,27.58,,,,
317,07/07/2023 01:15:50,27.58,,,,
318,07/07/2023 01:25:50,27.54,,,,
319,07/07/2023 01:35:50,27.58,,,,
320,07/07/2023 01:45:50,27.58,,,,
321,07/07/2023 01:55:50,27.54,,,,
322,07/07/2023 02:05:50,27.58,,,,
323,07/07/2023 02:15:50,27.54,,,,
324,07/07/2023 02:25:50,27.58,,,,
325,07/07/2023 02:35:50,27.54,,,,
326,07/07/2023 02:45:50,27.54,,,,
327,07/07/2023 02:55:50,27.50,,,,
328,07/07/2023 03:05:50,27.54,,,,
329,07/07/2023 03:15:50,27.58,,,,
330,07/07/2023 03:25:50,27.54,,,,
331,07/07/2023 03:35:50,27.54,,,,
332,07/07/2023 03:45:50,27.54,,,,
333,07/07/2023 03:55:50,27.50,,,,
334,07/07/2023 04:05:50,27.54,,,,
335,07/07/2023 04:15:50,27.54,,,,
336,07/07/2023 04:25:50,27.58,,,,
337,07/07/2023 04:35:50,27.58,,,,
338,07/07/2023 04:45:50,27.54,,,,
339,07/07/2023 04:55:50,27.54,,,,
340,07/07/2023 05:05:50,27.50,,,,
341,07/07/2023 05:15:50,27.50,,,,
342,07/07/2023 05:25:50,27.54,,,,
343,07/07/2023 05:35:50,27.50,,,,
344,07/07/2023 05:45:50,27.54,,,,
345,07/07/2023 05:55:50,27.50,,,,
346,07/07/2023 06:05:50,27.50,,,,
347,07/07/2023 06:15:50,27.50,,,,
348,07/07/2023 06:25:50,27.50,,,,
349,07/07/2023 06:35:50,27.50,,,,
350,07/07/2023 06:45:50,27.50,,,,
351,07/07/2023 06:55:50,27.50,,,,
352,07/07/2023 07:05:50,27.50,,,,
353,07/07/2023 07:15:50,27.50,,,,
354,07/07/2023 07:25:50,27.58,,,,
355,07/07/2023 07:35:50,27.58,,,,
356,07/07/2023 07:45:50,27.63,,,,
357,07/07/2023 07:55:50,27.67,,,,
358,07/07/2023 08:05:50,27.71,,,,
359,07/07/2023 08:15:50,27.75,,,,
360,07/07/2023 08:25:50,27.71,,,,
361,07/07/2023 08:35:50,27.80,,,,
362,07/07/2023 08:45:50,27.80,,,,
363,07/07/2023 08:55:50,27.88,,,,
364,07/07/2023 09:05:50,27.88,,,,
365,07/07/2023 09:15:50,27.93,,,,
366,07/07/2023 09:25:50,27.97,,,,
367,07/07/2023 09:35:50,28.01,,,,
368,07/07/2023 09:45:50,28.05,,,,
369,07/07/2023 09:55:50,28.05,,,,
370,07/07/2023 10:05:50,28.14,,,,
371,07/07/2023 10:15:50,28.14,,,,
372,07/07/2023 10:25:50,28.18,,,,
373,07/07/2023 10:35:50,28.14,,,,
374,07/07/2023 10:45:50,28.27,,,,
375,07/07/2023 10:55:50,28.18,,,,
376,07/07/2023 11:05:50,28.27,,,,
377,07/07/2023 11:15:50,28.27,,,,
378,07/07/2023 11:25:50,28.31,,,,
379,07/07/2023 11:35:50,28.31,,,,
380,07/07/2023 11:45:50,28.35,,,,
381,07/07/2023 11:55:50,28.31,,,,
382,07/07/2023 12:05:50,28.35,,,,
383,07/07/2023 12:15:50,28.40,,,,
384,07/07/2023 12:25:50,28.31,,,,
385,07/07/2023 12:35:50,28.31,,,,
386,07/07/2023 12:45:50,28.40,,,,
387,07/07/2023 12:55:50,28.35,,,,
388,07/07/2023 13:05:50,28.35,,,,
389,07/07/2023 13:15:50,28.31,,,,
390,07/07/2023 13:25:50,28.31,,,,
391,07/07/2023 13:35:50,28.35,,,,
392,07/07/2023 13:45:50,28.31,,,,
393,07/07/2023 13:55:50,28.31,,,,
394,07/07/2023 14:05:50,28.31,,,,
395,07/07/2023 14:15:50,28.27,,,,
396,07/07/2023 14:25:50,28.27,,,,
397,07/07/2023 14:35:50,28.27,,,,
398,07/07/2023 14:45:50,28.23,,,,
399,07/07/2023 14:55:50,28.27,,,,
400,07/07/2023 15:05:50,28.23,,,,
401,07/07/2023 15:15:50,28.27,,,,
402,07/07/2023 15:25:50,28.23,,,,
403,07/07/2023 15:35:50,28.23,,,,
404,07/07/2023 15:45:50,28.23,,,,
405,07/07/2023 15:55:50,28.14,,,,
406,07/07/2023 16:05:50,28.18,,,,
407,07/07/2023 16:15:50,28.10,,,,
408,07/07/2023 16:25:50,28.10,,,,
409,07/07/2023 16:35:50,28.05,,,,
410,07/07/2023 16:45:50,28.01,,,,
411,07/07/2023 16:55:50,27.97,,,,
412,07/07/2023 17:05:50,27.93,,,,
413,07/07/2023 17:15:50,27.93,,,,
414,07/07/2023 17:25:50,27.93,,,,
415,07/07/2023 17:35:50,27.93,,,,
416,07/07/2023 17:45:50,27.84,,,,
417,07/07/2023 17:55:50,27.84,,,,
418,07/07/2023 18:05:50,27.84,,,,
419,07/07/2023 18:15:50,27.80,,,,
420,07/07/2023 18:25:50,27.84,,,,
421,07/07/2023 18:35:50,27.80,,,,
422,07/07/2023 18:45:50,27.80,,,,
423,07/07/2023 18:55:50,27.75,,,,
424,07/07/2023 19:05:50,27.71,,,,
425,07/07/2023 19:15:50,27.75,,,,
426,07/07/2023 19:25:50,27.71,,,,
427,07/07/2023 19:35:50,27.67,,,,
428,07/07/2023 19:45:50,27.71,,,,
429,07/07/2023 19:55:50,27.75,,,,
430,07/07/2023 20:05:50,27.71,,,,
431,07/07/2023 20:15:50,27.75,,,,
432,07/07/2023 20:25:50,27.67,,,,
433,07/07/2023 20:35:50,27.63,,,,
434,07/07/2023 20:45:50,27.58,,,,
435,07/07/2023 20:55:50,27.54,,,,
436,07/07/2023 21:05:50,27.54,,,,
437,07/07/2023 21:15:50,27.58,,,,
438,07/07/2023 21:25:50,27.54,,,,
439,07/07/2023 21:35:50,27.54,,,,
440,07/07/2023 21:45:50,27.50,,,,
441,07/07/2023 21:55:50,27.50,,,,
442,07/07/2023 22:05:50,27.45,,,,
443,07/07/2023 22:15:50,27.50,,,,
444,07/07/2023 22:25:50,27.50,,,,
445,07/07/2023 22:35:50,27.50,,,,
446,07/07/2023 22:45:50,27.54,,,,
447,07/07/2023 22:55:50,27.58,,,,
448,07/07/2023 23:05:50,27.58,,,,
449,07/07/2023 23:15:50,27.63,,,,
450,07/07/2023 23:25:50,27.58,,,,
451,07/07/2023 23:35:50,27.63,,,,
452,07/07/2023 23:45:50,27.58,,,,
453,07/07/2023 23:55:50,27.63,,,,
454,07/08/2023 00:05:50,27.54,,,,
455,07/08/2023 00:15:50,27.58,,,,
456,07/08/2023 00:25:50,27.58,,,,
457,07/08/2023 00:35:50,27.58,,,,
458,07/08/2023 00:45:50,27.54,,,,
459,07/08/2023 00:55:50,27.58,,,,
460,07/08/2023 01:05:50,27.58,,,,
461,07/08/2023 01:15:50,27.58,,,,
462,07/08/2023 01:25:50,27.54,,,,
463,07/08/2023 01:35:50,27.50,,,,
464,07/08/2023 01:45:50,27.50,,,,
465,07/08/2023 01:55:50,27.45,,,,
466,07/08/2023 02:05:50,27.50,,,,
467,07/08/2023 02:15:50,27.54,,,,
468,07/08/2023 02:25:50,27.54,,,,
469,07/08/2023 02:35:50,27.50,,,,
470,07/08/2023 02:45:50,27.45,,,,
471,07/08/2023 02:55:50,27.54,,,,
472,07/08/2023 03:05:50,27.50,,,,
473,07/08/2023 03:15:50,27.54,,,,
474,07/08/2023 03:25:50,27.54,,,,
475,07/08/2023 03:35:50,27.50,,,,
476,07/08/2023 03:45:50,27.45,,,,
477,07/08/2023 03:55:50,27.50,,,,
478,07/08/2023 04:05:50,27.45,,,,
479,07/08/2023 04:15:50,27.50,,,,
480,07/08/2023 04:25:50,27.50,,,,
481,07/08/2023 04:35:50,27.45,,,,
482,07/08/2023 04:45:50,27.50,,,,
483,07/08/2023 04:55:50,27.45,,,,
484,07/08/2023 05:05:50,27.45,,,,
485,07/08/2023 05:15:50,27.45,,,,
486,07/08/2023 05:25:50,27.41,,,,
487,07/08/2023 05:35:50,27.45,,,,
488,07/08/2023 05:45:50,27.45,,,,
489,07/08/2023 05:55:50,27.45,,,,
490,07/08/2023 06:05:50,27.41,,,,
491,07/08/2023 06:15:50,27.45,,,,
492,07/08/2023 06:25:50,27.45,,,,
493,07/08/2023 06:35:50,27.50,,,,
494,07/08/2023 06:45:50,27.45,,,,
495,07/08/2023 06:55:50,27.54,,,,
496,07/08/2023 07:05:50,27.54,,,,
497,07/08/2023 07:15:50,27.58,,,,
498,07/08/2023 07:25:50,27.67,,,,
499,07/08/2023 07:35:50,27.71,,,,
500,07/08/2023 07:45:50,27.80,,,,
501,07/08/2023 07:55:50,27.75,,,,
502,07/08/2023 08:05:50,27.80,,,,
503,07/08/2023 08:15:50,27.84,,,,
504,07/08/2023 08:25:50,27.88,,,,
505,07/08/2023 08:35:50,27.97,,,,
506,07/08/2023 08:45:50,28.01,,,,
507,07/08/2023 08:55:50,27.93,,,,
508,07/08/2023 09:05:50,27.97,,,,
509,07/08/2023 09:15:50,28.01,,,,
510,07/08/2023 09:25:50,27.97,,,,
511,07/08/2023 09:35:50,28.01,,,,
512,07/08/2023 09:45:50,28.01,,,,
513,07/08/2023 09:55:50,28.01,,,,
514,07/08/2023 10:05:50,27.97,,,,
515,07/08/2023 10:15:50,27.97,,,,
516,07/08/2023 10:25:50,28.01,,,,
517,07/08/2023 10:35:50,28.05,,,,
518,07/08/2023 10:45:50,28.14,,,,
519,07/08/2023 10:55:50,28.14,,,,
520,07/08/2023 11:05:50,28.18,,,,
521,07/08/2023 11:15:50,28.14,,,,
522,07/08/2023 11:25:50,28.27,,,,
523,07/08/2023 11:35:50,28.23,,,,
524,07/08/2023 11:45:50,28.14,,,,
525,07/08/2023 11:55:50,28.10,,,,
526,07/08/2023 12:05:50,28.14,,,,
527,07/08/2023 12:15:50,28.05,,,,
528,07/08/2023 12:25:50,28.05,,,,
529,07/08/2023 12:35:50,28.10,,,,
530,07/08/2023 12:45:50,28.18,,,,
531,07/08/2023 12:55:50,28.18,,,,
532,07/08/2023 13:05:50,28.23,,,,
533,07/08/2023 13:15:50,28.23,,,,
534,07/08/2023 13:25:50,28.23,,,,
535,07/08/2023 13:35:50,28.18,,,,
536,07/08/2023 13:45:50,28.18,,,,
537,07/08/2023 13:55:50,28.18,,,,
538,07/08/2023 14:05:50,28.23,,,,
539,07/08/2023 14:15:50,28.14,,,,
540,07/08/2023 14:25:50,28.14,,,,
541,07/08/2023 14:35:50,28.14,,,,
542,07/08/2023 14:45:50,28.10,,,,
543,07/08/2023 14:55:50,28.14,,,,
544,07/08/2023 15:05:50,28.14,,,,
545,07/08/2023 15:15:50,28.14,,,,
546,07/08/2023 15:25:50,28.14,,,,
547,07/08/2023 15:35:50,28.23,,,,
548,07/08/2023 15:45:50,28.14,,,,
549,07/08/2023 15:55:50,28.18,,,,
550,07/08/2023 16:05:50,28.10,,,,
551,07/08/2023 16:15:50,28.05,,,,
552,07/08/2023 16:25:50,28.05,,,,
553,07/08/2023 16:35:50,28.01,,,,
554,07/08/2023 16:45:50,27.97,,,,
555,07/08/2023 16:55:50,27.97,,,,
556,07/08/2023 17:05:50,27.93,,,,
557,07/08/2023 17:15:50,27.88,,,,
558,07/08/2023 17:25:50,27.88,,,,
559,07/08/2023 17:35:50,27.84,,,,
560,07/08/2023 17:45:50,27.84,,,,
561,07/08/2023 17:55:50,27.80,,,,
562,07/08/2023 18:05:50,27.75,,,,
563,07/08/2023 18:15:50,27.75,,,,
564,07/08/2023 18:25:50,27.67,,,,
565,07/08/2023 18:35:50,27.67,,,,
566,07/08/2023 18:45:50,27.58,,,,
567,07/08/2023 18:55:50,27.54,,,,
568,07/08/2023 19:05:50,27.54,,,,
569,07/08/2023 19:15:50,27.54,,,,
570,07/08/2023 19:25:50,27.54,,,,
571,07/08/2023 19:35:50,27.50,,,,
572,07/08/2023 19:45:50,27.50,,,,
573,07/08/2023 19:55:50,27.54,,,,
574,07/08/2023 20:05:50,27.54,,,,
575,07/08/2023 20:15:50,27.50,,,,
576,07/08/2023 20:25:50,27.50,,,,
577,07/08/2023 20:35:50,27.45,,,,
578,07/08/2023 20:45:50,27.45,,,,
579,07/08/2023 20:55:50,27.45,,,,
580,07/08/2023 21:05:50,27.45,,,,
581,07/08/2023 21:15:50,27.41,,,,
582,07/08/2023 21:25:50,27.37,,,,
583,07/08/2023 21:35:50,27.41,,,,
584,07/08/2023 21:45:50,27.41,,,,
585,07/08/2023 21:55:50,27.45,,,,
586,07/08/2023 22:05:50,27.50,,,,
587,07/08/2023 22:15:50,27.41,,,,
588,07/08/2023 22:25:50,27.45,,,,
589,07/08/2023 22:35:50,27.41,,,,
590,07/08/2023 22:45:50,27.37,,,,
591,07/08/2023 22:55:50,27.37,,,,
592,07/08/2023 23:05:50,27.45,,,,
593,07/08/2023 23:15:50,27.37,,,,
594,07/08/2023 23:25:50,27.41,,,,
595,07/08/2023 23:35:50,27.41,,,,
596,07/08/2023 23:45:50,27.37,,,,
597,07/08/2023 23:55:50,27.41,,,,
598,07/09/2023 00:05:50,27.45,,,,
599,07/09/2023 00:15:50,27.41,,,,
600,07/09/2023 00:25:50,27.45,,,,
601,07/09/2023 00:35:50,27.41,,,,
602,07/09/2023 00:45:50,27.45,,,,
603,07/09/2023 00:55:50,27.45,,,,
